R_8j1gKusvJAyIghz,EN,Male,Group 3,1,1,1,2,1,1,Performance1,Low,Performance2,30%,Performance3,Category 1,Birth,Country 1,Living,City 3,Rating,Very Good,Middle,30%,Category 2,Country 2,City 2,Very Bad,Performance1,High,Performance2,30%,Performance3,Category 1,Birth,Country 3,Living,City 1,Rating,Good,Low,10%,Category 3,Country 3,City 1,Very Good,Performance1,High,Performance2,30%,Performance3,Category 4,Birth,Country 2,Living,City 3,Rating,Good,Middle,30%,Category 5,Country 1,City 1,Very Bad,Performance1,Middle,Performance2,25%,Performance3,Category 3,Birth,Country 2,Living,City 2,Rating,Bad,High,5%,Category 4,Country 3,City 2,Good,Performance1,Middle,Performance2,10%,Performance3,Category 6,Birth,Country 4,Living,City 1,Rating,Very Good,Low,5%,Category 4,Country 2,City 1,Very Bad,Performance1,High,Performance2,30%,Performance3,Category 6,Birth,Country 3,Living,City 3,Rating,Very Bad,Middle,30%,Category 3,Country 4,City 4,Very Bad
R_1OppJHJcNYItYzx,EN,Male,Group 3,2,1,2,1,1,1,Performance1,Middle,Performance2,20%,Performance3,Category 2,Birth,Country 4,Living,City 1,Rating,Very Good,Low,20%,Category 4,Country 2,City 3,Very Good,Performance1,High,Performance2,25%,Performance3,Category 1,Birth,Country 3,Living,City 2,Rating,Very Bad,Low,30%,Category 4,Country 4,City 2,Bad,Performance1,High,Performance2,30%,Performance3,Category 4,Birth,Country 3,Living,City 1,Rating,Good,Middle,20%,Category 4,Country 1,City 3,Very Good,Performance1,High,Performance2,30%,Performance3,Category 1,Birth,Country 3,Living,City 4,Rating,Very Good,Low,5%,Category 1,Country 4,City 2,Bad,Performance1,Middle,Performance2,5%,Performance3,Category 3,Birth,Country 4,Living,City 3,Rating,Good,High,25%,Category 5,Country 2,City 5,Very Bad,Performance1,Middle,Performance2,20%,Performance3,Category 2,Birth,Country 4,Living,City 3,Rating,Very Bad,Low,5%,Category 1,Country 3,City 3,Bad
R_12EmZdPdyMy6jIC,EN,Male,Group 3,2,2,2,1,2,1,Performance1,Low,Performance2,15%,Performance3,Category 5,Birth,Country 1,Living,City 5,Rating,Good,Middle,10%,Category 5,Country 4,City 2,Very Good,Performance1,Middle,Performance2,5%,Performance3,Category 1,Birth,Country 2,Living,City 3,Rating,Good,High,20%,Category 5,Country 1,City 5,Very Good,Performance1,High,Performance2,5%,Performance3,Category 2,Birth,Country 3,Living,City 3,Rating,Bad,Middle,10%,Category 5,Country 2,City 5,Very Bad,Performance1,Low,Performance2,5%,Performance3,Category 4,Birth,Country 4,Living,City 3,Rating,Good,Low,5%,Category 5,Country 2,City 2,Very Bad,Performance1,High,Performance2,15%,Performance3,Category 1,Birth,Country 3,Living,City 1,Rating,Very Bad,Low,10%,Category 3,Country 4,City 5,Good,Performance1,High,Performance2,30%,Performance3,Category 3,Birth,Country 2,Living,City 4,Rating,Very Good,Middle,20%,Category 3,Country 4,City 4,Very Good
R_bpBwaim2UE7tCTf,EN,Female,Group 5,2,1,2,1,1,1,Performance1,Low,Performance2,30%,Performance3,Category 2,Birth,Country 4,Living,City 5,Rating,Very Good,High,15%,Category 3,Country 4,City 5,Good,Performance1,Low,Performance2,15%,Performance3,Category 4,Birth,Country 3,Living,City 3,Rating,Good,Low,5%,Category 3,Country 2,City 3,Bad,Performance1,High,Performance2,25%,Performance3,Category 6,Birth,Country 3,Living,City 4,Rating,Very Bad,Middle,15%,Category 6,Country 1,City 3,Good,Performance1,Middle,Performance2,15%,Performance3,Category 2,Birth,Country 2,Living,City 3,Rating,Very Good,Middle,5%,Category 3,Country 3,City 3,Very Good,Performance1,High,Performance2,15%,Performance3,Category 6,Birth,Country 1,Living,City 2,Rating,Very Good,Middle,25%,Category 5,Country 3,City 3,Very Good,Performance1,Low,Performance2,5%,Performance3,Category 4,Birth,Country 2,Living,City 2,Rating,Very Good,High,25%,Category 6,Country 3,City 2,Bad
R_1KlpsExPbL5DhJS,EN,Male,Group 4,1,2,1,1,2,2,Performance1,Low,Performance2,15%,Performance3,Category 1,Birth,Country 1,Living,City 3,Rating,Very Good,High,5%,Category 5,Country 2,City 2,Very Bad,Performance1,Low,Performance2,20%,Performance3,Category 4,Birth,Country 2,Living,City 4,Rating,Very Good,Low,15%,Category 6,Country 4,City 3,Good,Performance1,Low,Performance2,30%,Performance3,Category 3,Birth,Country 3,Living,City 5,Rating,Good,Low,25%,Category 6,Country 2,City 4,Bad,Performance1,Low,Performance2,15%,Performance3,Category 4,Birth,Country 1,Living,City 2,Rating,Very Good,High,30%,Category 5,Country 4,City 1,Very Good,Performance1,Low,Performance2,10%,Performance3,Category 5,Birth,Country 2,Living,City 5,Rating,Good,Low,30%,Category 4,Country 4,City 2,Very Bad,Performance1,Middle,Performance2,5%,Performance3,Category 3,Birth,Country 2,Living,City 2,Rating,Very Good,Low,15%,Category 6,Country 1,City 4,Good
R_xAwVNUzcSRYbTqh,EN,Male,Group 1,2,2,1,1,1,1,Performance1,Middle,Performance2,20%,Performance3,Category 6,Birth,Country 2,Living,City 3,Rating,Very Bad,High,20%,Category 3,Country 1,City 4,Very Good,Performance1,Middle,Performance2,20%,Performance3,Category 2,Birth,Country 4,Living,City 4,Rating,Bad,Middle,25%,Category 1,Country 3,City 5,Very Bad,Performance1,Middle,Performance2,20%,Performance3,Category 3,Birth,Country 2,Living,City 4,Rating,Very Good,Low,10%,Category 5,Country 3,City 3,Good,Performance1,High,Performance2,5%,Performance3,Category 2,Birth,Country 2,Living,City 4,Rating,Bad,High,5%,Category 4,Country 4,City 2,Bad,Performance1,High,Performance2,10%,Performance3,Category 2,Birth,Country 4,Living,City 4,Rating,Very Good,Middle,25%,Category 5,Country 1,City 5,Very Good,Performance1,Middle,Performance2,30%,Performance3,Category 6,Birth,Country 1,Living,City 3,Rating,Good,Low,10%,Category 6,Country 4,City 3,Good
R_1fkLDv6vS3q5lvZ,EN,Male,Group 4,2,1,1,1,2,2,Performance1,High,Performance2,30%,Performance3,Category 5,Birth,Country 2,Living,City 5,Rating,Bad,High,5%,Category 5,Country 3,City 2,Good,Performance1,High,Performance2,20%,Performance3,Category 5,Birth,Country 2,Living,City 3,Rating,Very Good,High,30%,Category 5,Country 1,City 4,Good,Performance1,Low,Performance2,5%,Performance3,Category 4,Birth,Country 1,Living,City 2,Rating,Bad,Middle,5%,Category 1,Country 1,City 3,Very Good,Performance1,High,Performance2,15%,Performance3,Category 3,Birth,Country 2,Living,City 3,Rating,Good,High,20%,Category 1,Country 4,City 3,Good,Performance1,Low,Performance2,15%,Performance3,Category 5,Birth,Country 3,Living,City 1,Rating,Very Good,High,25%,Category 2,Country 2,City 3,Good,Performance1,Low,Performance2,30%,Performance3,Category 2,Birth,Country 1,Living,City 1,Rating,Very Bad,High,10%,Category 1,Country 2,City 2,Bad
R_2YVybGcVr1XS2wq,EN,Male,Group 4,1,1,1,2,1,2,Performance1,Middle,Performance2,20%,Performance3,Category 2,Birth,Country 1,Living,City 5,Rating,Good,High,5%,Category 4,Country 4,City 1,Very Bad,Performance1,Middle,Performance2,10%,Performance3,Category 3,Birth,Country 1,Living,City 4,Rating,Very Good,High,25%,Category 2,Country 2,City 1,Bad,Performance1,High,Performance2,20%,Performance3,Category 1,Birth,Country 2,Living,City 3,Rating,Good,High,15%,Category 1,Country 2,City 5,Good,Performance1,Low,Performance2,25%,Performance3,Category 6,Birth,Country 1,Living,City 5,Rating,Bad,Middle,30%,Category 3,Country 1,City 3,Bad,Performance1,High,Performance2,20%,Performance3,Category 1,Birth,Country 3,Living,City 5,Rating,Bad,Low,5%,Category 5,Country 2,City 1,Very Good,Performance1,Low,Performance2,15%,Performance3,Category 6,Birth,Country 3,Living,City 2,Rating,Very Bad,Low,10%,Category 5,Country 2,City 3,Very Good
R_1j8HEx8ISLHWu6G,EN,Male,Group 2,2,2,2,1,2,1,Performance1,Low,Performance2,10%,Performance3,Category 6,Birth,Country 1,Living,City 3,Rating,Good,Low,20%,Category 3,Country 2,City 3,Bad,Performance1,Low,Performance2,5%,Performance3,Category 1,Birth,Country 3,Living,City 1,Rating,Very Bad,High,30%,Category 2,Country 2,City 4,Bad,Performance1,Middle,Performance2,20%,Performance3,Category 5,Birth,Country 1,Living,City 1,Rating,Bad,Middle,25%,Category 4,Country 1,City 3,Very Good,Performance1,High,Performance2,5%,Performance3,Category 5,Birth,Country 1,Living,City 1,Rating,Bad,Low,5%,Category 1,Country 1,City 3,Very Bad,Performance1,High,Performance2,5%,Performance3,Category 2,Birth,Country 3,Living,City 4,Rating,Very Bad,High,20%,Category 1,Country 1,City 2,Good,Performance1,High,Performance2,25%,Performance3,Category 6,Birth,Country 1,Living,City 5,Rating,Good,Middle,25%,Category 2,Country 2,City 3,Good
R_1KcF0Spr6b5BuaI,EN,Female,Group 3,1,2,2,2,1,2,Performance1,Low,Performance2,30%,Performance3,Category 5,Birth,Country 1,Living,City 2,Rating,Good,Middle,20%,Category 5,Country 4,City 3,Bad,Performance1,Middle,Performance2,10%,Performance3,Category 5,Birth,Country 2,Living,City 4,Rating,Bad,Low,30%,Category 1,Country 3,City 5,Very Good,Performance1,Middle,Performance2,10%,Performance3,Category 2,Birth,Country 1,Living,City 1,Rating,Very Good,High,25%,Category 1,Country 1,City 4,Good,Performance1,Low,Performance2,30%,Performance3,Category 3,Birth,Country 4,Living,City 5,Rating,Bad,Middle,20%,Category 6,Country 4,City 2,Bad,Performance1,Middle,Performance2,20%,Performance3,Category 4,Birth,Country 4,Living,City 4,Rating,Bad,Middle,25%,Category 5,Country 4,City 1,Very Bad,Performance1,Middle,Performance2,5%,Performance3,Category 1,Birth,Country 2,Living,City 1,Rating,Very Bad,Low,20%,Category 2,Country 4,City 3,Good
R_Ucmk26ahpl850gF,EN,Female,Group 5,2,1,2,1,2,2,Performance1,Middle,Performance2,25%,Performance3,Category 2,Birth,Country 4,Living,City 2,Rating,Good,High,20%,Category 4,Country 4,City 4,Very Good,Performance1,Low,Performance2,5%,Performance3,Category 4,Birth,Country 1,Living,City 1,Rating,Very Good,Low,10%,Category 3,Country 2,City 2,Bad,Performance1,High,Performance2,5%,Performance3,Category 5,Birth,Country 4,Living,City 2,Rating,Bad,Middle,20%,Category 4,Country 1,City 2,Good,Performance1,High,Performance2,20%,Performance3,Category 2,Birth,Country 3,Living,City 2,Rating,Very Bad,Middle,10%,Category 1,Country 4,City 3,Very Bad,Performance1,Middle,Performance2,15%,Performance3,Category 1,Birth,Country 3,Living,City 5,Rating,Bad,Middle,30%,Category 6,Country 4,City 1,Very Good,Performance1,Middle,Performance2,20%,Performance3,Category 1,Birth,Country 3,Living,City 1,Rating,Bad,Middle,25%,Category 3,Country 4,City 4,Bad
R_31Eg1RWs4afnuG2,EN,Male,Group 5,1,1,2,1,1,1,Performance1,Low,Performance2,15%,Performance3,Category 1,Birth,Country 1,Living,City 3,Rating,Good,High,5%,Category 5,Country 2,City 3,Good,Performance1,High,Performance2,25%,Performance3,Category 4,Birth,Country 3,Living,City 4,Rating,Bad,Middle,20%,Category 5,Country 3,City 1,Bad,Performance1,High,Performance2,15%,Performance3,Category 3,Birth,Country 1,Living,City 2,Rating,Very Bad,High,15%,Category 6,Country 1,City 4,Bad,Performance1,High,Performance2,5%,Performance3,Category 5,Birth,Country 3,Living,City 1,Rating,Very Bad,Middle,10%,Category 1,Country 4,City 2,Very Bad,Performance1,High,Performance2,5%,Performance3,Category 2,Birth,Country 3,Living,City 5,Rating,Bad,Middle,25%,Category 1,Country 3,City 2,Bad,Performance1,Middle,Performance2,30%,Performance3,Category 4,Birth,Country 3,Living,City 5,Rating,Very Good,High,5%,Category 1,Country 2,City 3,Bad
R_1NsRxhbsqPTNuEk,EN,Female,Group 1,2,1,2,2,2,1,Performance1,High,Performance2,5%,Performance3,Category 4,Birth,Country 4,Living,City 5,Rating,Very Bad,Low,30%,Category 5,Country 4,City 2,Good,Performance1,Low,Performance2,10%,Performance3,Category 2,Birth,Country 3,Living,City 1,Rating,Bad,Middle,10%,Category 1,Country 3,City 3,Very Good,Performance1,Middle,Performance2,15%,Performance3,Category 1,Birth,Country 4,Living,City 3,Rating,Bad,Low,10%,Category 3,Country 4,City 2,Very Good,Performance1,Middle,Performance2,20%,Performance3,Category 3,Birth,Country 3,Living,City 2,Rating,Bad,High,5%,Category 6,Country 4,City 2,Very Good,Performance1,Middle,Performance2,20%,Performance3,Category 3,Birth,Country 1,Living,City 3,Rating,Good,Low,30%,Category 3,Country 4,City 1,Good,Performance1,High,Performance2,10%,Performance3,Category 6,Birth,Country 3,Living,City 4,Rating,Bad,Middle,5%,Category 2,Country 2,City 2,Bad
R_2ANmCCYFD6tSCA1,EN,Male,Group 1,1,2,2,2,1,1,Performance1,Low,Performance2,15%,Performance3,Category 4,Birth,Country 3,Living,City 3,Rating,Very Good,High,10%,Category 1,Country 4,City 1,Very Bad,Performance1,Middle,Performance2,5%,Performance3,Category 6,Birth,Country 2,Living,City 1,Rating,Good,High,10%,Category 6,Country 3,City 4,Bad,Performance1,Low,Performance2,15%,Performance3,Category 2,Birth,Country 2,Living,City 5,Rating,Bad,Middle,5%,Category 4,Country 1,City 2,Bad,Performance1,Low,Performance2,10%,Performance3,Category 6,Birth,Country 2,Living,City 1,Rating,Very Bad,Low,10%,Category 6,Country 3,City 2,Bad,Performance1,High,Performance2,10%,Performance3,Category 2,Birth,Country 3,Living,City 2,Rating,Very Bad,Low,5%,Category 5,Country 1,City 4,Bad,Performance1,Middle,Performance2,30%,Performance3,Category 4,Birth,Country 4,Living,City 1,Rating,Very Good,Middle,5%,Category 4,Country 2,City 4,Very Good
R_3PLXb32DPi7CH1G,EN,Male,Group 3,1,1,2,1,2,1,Performance1,Low,Performance2,25%,Performance3,Category 2,Birth,Country 1,Living,City 2,Rating,Very Good,Middle,10%,Category 3,Country 4,City 3,Very Bad,Performance1,Middle,Performance2,5%,Performance3,Category 3,Birth,Country 3,Living,City 1,Rating,Very Good,High,25%,Category 1,Country 4,City 1,Very Bad,Performance1,High,Performance2,5%,Performance3,Category 5,Birth,Country 2,Living,City 4,Rating,Good,High,30%,Category 6,Country 4,City 2,Good,Performance1,Middle,Performance2,20%,Performance3,Category 2,Birth,Country 3,Living,City 3,Rating,Good,Middle,10%,Category 5,Country 3,City 1,Very Good,Performance1,Low,Performance2,10%,Performance3,Category 2,Birth,Country 4,Living,City 1,Rating,Very Good,High,25%,Category 5,Country 1,City 3,Good,Performance1,Middle,Performance2,10%,Performance3,Category 4,Birth,Country 3,Living,City 4,Rating,Good,Middle,10%,Category 4,Country 2,City 4,Bad
R_2YVRFRWMTh8MGp6,EN,Female,Group 4,1,1,1,1,2,2,Performance1,High,Performance2,25%,Performance3,Category 2,Birth,Country 3,Living,City 1,Rating,Bad,High,25%,Category 2,Country 4,City 2,Bad,Performance1,High,Performance2,30%,Performance3,Category 4,Birth,Country 4,Living,City 1,Rating,Very Good,Middle,20%,Category 6,Country 4,City 3,Good,Performance1,High,Performance2,15%,Performance3,Category 1,Birth,Country 4,Living,City 1,Rating,Bad,Middle,15%,Category 4,Country 2,City 5,Very Bad,Performance1,High,Performance2,10%,Performance3,Category 2,Birth,Country 1,Living,City 5,Rating,Very Good,Middle,15%,Category 6,Country 3,City 1,Very Bad,Performance1,High,Performance2,30%,Performance3,Category 1,Birth,Country 1,Living,City 5,Rating,Very Bad,Low,10%,Category 3,Country 1,City 1,Very Good,Performance1,Low,Performance2,10%,Performance3,Category 1,Birth,Country 3,Living,City 4,Rating,Bad,Middle,10%,Category 4,Country 3,City 3,Very Good
R_1Isoal3zmq9fZob,EN,Male,Group 5,1,2,2,2,2,2,Performance1,High,Performance2,20%,Performance3,Category 5,Birth,Country 1,Living,City 1,Rating,Very Good,High,5%,Category 3,Country 1,City 4,Bad,Performance1,Middle,Performance2,10%,Performance3,Category 5,Birth,Country 1,Living,City 2,Rating,Very Bad,High,15%,Category 4,Country 4,City 3,Very Good,Performance1,High,Performance2,25%,Performance3,Category 1,Birth,Country 1,Living,City 4,Rating,Very Bad,Low,10%,Category 4,Country 1,City 5,Very Good,Performance1,Middle,Performance2,5%,Performance3,Category 2,Birth,Country 4,Living,City 1,Rating,Bad,Low,10%,Category 3,Country 4,City 5,Bad,Performance1,Middle,Performance2,5%,Performance3,Category 1,Birth,Country 4,Living,City 5,Rating,Very Bad,Low,10%,Category 6,Country 2,City 4,Very Good,Performance1,Middle,Performance2,20%,Performance3,Category 2,Birth,Country 4,Living,City 3,Rating,Bad,Low,30%,Category 5,Country 1,City 5,Very Bad
R_pa4GkuyssUHA0Jb,EN,Male,Group 2,2,1,2,1,1,1,Performance1,Low,Performance2,10%,Performance3,Category 6,Birth,Country 2,Living,City 1,Rating,Bad,Middle,25%,Category 6,Country 4,City 3,Very Good,Performance1,Low,Performance2,30%,Performance3,Category 1,Birth,Country 4,Living,City 1,Rating,Very Good,Low,10%,Category 6,Country 4,City 1,Very Bad,Performance1,High,Performance2,5%,Performance3,Category 3,Birth,Country 3,Living,City 2,Rating,Very Bad,Low,25%,Category 4,Country 2,City 5,Very Good,Performance1,Middle,Performance2,15%,Performance3,Category 6,Birth,Country 4,Living,City 2,Rating,Very Good,Middle,5%,Category 5,Country 2,City 2,Very Good,Performance1,Middle,Performance2,25%,Performance3,Category 1,Birth,Country 4,Living,City 5,Rating,Good,Low,15%,Category 5,Country 1,City 2,Bad,Performance1,High,Performance2,10%,Performance3,Category 5,Birth,Country 4,Living,City 5,Rating,Bad,Middle,10%,Category 4,Country 3,City 2,Bad
R_w5ZBKkByIlMAbS1,EN,Female,Group 4,2,1,1,2,2,2,Performance1,High,Performance2,20%,Performance3,Category 4,Birth,Country 2,Living,City 1,Rating,Bad,High,25%,Category 2,Country 4,City 5,Very Good,Performance1,Middle,Performance2,25%,Performance3,Category 1,Birth,Country 2,Living,City 1,Rating,Good,Middle,15%,Category 5,Country 3,City 1,Very Good,Performance1,Low,Performance2,20%,Performance3,Category 3,Birth,Country 3,Living,City 4,Rating,Very Bad,High,5%,Category 3,Country 3,City 3,Very Bad,Performance1,Low,Performance2,15%,Performance3,Category 6,Birth,Country 2,Living,City 1,Rating,Very Bad,Low,20%,Category 4,Country 4,City 5,Very Good,Performance1,Low,Performance2,30%,Performance3,Category 5,Birth,Country 3,Living,City 1,Rating,Very Bad,High,15%,Category 5,Country 1,City 3,Very Bad,Performance1,High,Performance2,15%,Performance3,Category 5,Birth,Country 4,Living,City 1,Rating,Very Bad,High,5%,Category 3,Country 4,City 3,Bad
R_27kDQ3AH6kggBfC,EN,Female,Group 2,2,1,2,1,1,1,Performance1,High,Performance2,25%,Performance3,Category 3,Birth,Country 1,Living,City 2,Rating,Bad,Middle,5%,Category 6,Country 2,City 2,Good,Performance1,High,Performance2,15%,Performance3,Category 2,Birth,Country 1,Living,City 1,Rating,Good,Middle,25%,Category 3,Country 1,City 4,Bad,Performance1,High,Performance2,5%,Performance3,Category 3,Birth,Country 2,Living,City 2,Rating,Bad,Middle,10%,Category 5,Country 2,City 4,Good,Performance1,High,Performance2,20%,Performance3,Category 6,Birth,Country 1,Living,City 3,Rating,Good,Middle,30%,Category 2,Country 2,City 5,Good,Performance1,Middle,Performance2,10%,Performance3,Category 3,Birth,Country 4,Living,City 3,Rating,Bad,Low,25%,Category 5,Country 2,City 1,Very Bad,Performance1,Middle,Performance2,10%,Performance3,Category 3,Birth,Country 2,Living,City 5,Rating,Very Good,High,15%,Category 3,Country 3,City 1,Very Bad
R_1j8KQZUbdNR4pan,EN,Male,Group 2,1,1,2,2,1,1,Performance1,Low,Performance2,30%,Performance3,Category 5,Birth,Country 3,Living,City 1,Rating,Very Good,High,15%,Category 2,Country 2,City 2,Good,Performance1,Low,Performance2,15%,Performance3,Category 6,Birth,Country 1,Living,City 2,Rating,Bad,Low,25%,Category 2,Country 2,City 1,Very Bad,Performance1,High,Performance2,5%,Performance3,Category 1,Birth,Country 4,Living,City 2,Rating,Very Bad,High,10%,Category 6,Country 4,City 2,Good,Performance1,Low,Performance2,30%,Performance3,Category 6,Birth,Country 4,Living,City 4,Rating,Bad,Middle,5%,Category 5,Country 4,City 5,Very Good,Performance1,Middle,Performance2,30%,Performance3,Category 1,Birth,Country 4,Living,City 1,Rating,Very Good,Low,15%,Category 6,Country 3,City 5,Bad,Performance1,Middle,Performance2,30%,Performance3,Category 6,Birth,Country 4,Living,City 1,Rating,Very Bad,Low,20%,Category 1,Country 2,City 5,Good
R_3qlFQD5KFXSSGJC,EN,Female,Group 2,2,1,2,1,1,1,Performance1,Middle,Performance2,15%,Performance3,Category 6,Birth,Country 3,Living,City 3,Rating,Bad,Middle,5%,Category 2,Country 3,City 2,Very Good,Performance1,Low,Performance2,10%,Performance3,Category 1,Birth,Country 3,Living,City 5,Rating,Very Good,Low,5%,Category 1,Country 2,City 4,Bad,Performance1,High,Performance2,15%,Performance3,Category 2,Birth,Country 1,Living,City 1,Rating,Good,Low,25%,Category 1,Country 1,City 2,Very Bad,Performance1,High,Performance2,10%,Performance3,Category 2,Birth,Country 1,Living,City 4,Rating,Good,High,25%,Category 3,Country 3,City 1,Good,Performance1,Middle,Performance2,30%,Performance3,Category 2,Birth,Country 4,Living,City 5,Rating,Good,High,15%,Category 6,Country 3,City 5,Very Bad,Performance1,Middle,Performance2,20%,Performance3,Category 3,Birth,Country 4,Living,City 2,Rating,Very Good,Middle,5%,Category 1,Country 2,City 3,Very Good
R_3nl5UYuilSJcIWs,EN,Male,Group 4,1,1,1,1,2,1,Performance1,High,Performance2,15%,Performance3,Category 3,Birth,Country 2,Living,City 4,Rating,Very Good,Low,10%,Category 5,Country 2,City 4,Very Good,Performance1,High,Performance2,15%,Performance3,Category 3,Birth,Country 4,Living,City 3,Rating,Very Good,High,25%,Category 2,Country 3,City 4,Very Bad,Performance1,High,Performance2,30%,Performance3,Category 4,Birth,Country 2,Living,City 4,Rating,Very Bad,Low,10%,Category 4,Country 1,City 3,Bad,Performance1,Middle,Performance2,15%,Performance3,Category 3,Birth,Country 1,Living,City 3,Rating,Very Good,High,15%,Category 3,Country 4,City 4,Bad,Performance1,Low,Performance2,20%,Performance3,Category 2,Birth,Country 1,Living,City 3,Rating,Good,Middle,15%,Category 6,Country 3,City 5,Very Bad,Performance1,Middle,Performance2,10%,Performance3,Category 5,Birth,Country 1,Living,City 2,Rating,Very Bad,Low,5%,Category 3,Country 1,City 1,Bad
R_2viA5MFSqo43qGw,EN,Male,Group 3,1,1,2,1,2,2,Performance1,Middle,Performance2,10%,Performance3,Category 6,Birth,Country 1,Living,City 1,Rating,Very Bad,High,5%,Category 5,Country 4,City 1,Bad,Performance1,Middle,Performance2,15%,Performance3,Category 2,Birth,Country 1,Living,City 2,Rating,Good,Middle,15%,Category 1,Country 2,City 4,Very Good,Performance1,Low,Performance2,25%,Performance3,Category 2,Birth,Country 3,Living,City 3,Rating,Very Good,Middle,15%,Category 6,Country 3,City 3,Very Good,Performance1,High,Performance2,30%,Performance3,Category 5,Birth,Country 4,Living,City 2,Rating,Bad,High,25%,Category 2,Country 3,City 2,Good,Performance1,Middle,Performance2,15%,Performance3,Category 4,Birth,Country 2,Living,City 2,Rating,Very Bad,Low,20%,Category 2,Country 3,City 4,Very Good,Performance1,Middle,Performance2,10%,Performance3,Category 2,Birth,Country 2,Living,City 1,Rating,Very Bad,High,30%,Category 6,Country 1,City 2,Very Good
R_1LAMu2xW7rD7bc3,EN,Male,Group 3,1,1,1,2,1,1,Performance1,Middle,Performance2,20%,Performance3,Category 5,Birth,Country 4,Living,City 1,Rating,Very Bad,High,25%,Category 2,Country 4,City 3,Very Bad,Performance1,Low,Performance2,30%,Performance3,Category 1,Birth,Country 3,Living,City 3,Rating,Good,High,30%,Category 1,Country 1,City 3,Very Bad,Performance1,Middle,Performance2,25%,Performance3,Category 4,Birth,Country 3,Living,City 1,Rating,Very Bad,Low,20%,Category 4,Country 2,City 4,Very Good,Performance1,Low,Performance2,20%,Performance3,Category 6,Birth,Country 1,Living,City 2,Rating,Good,High,25%,Category 4,Country 1,City 1,Very Good,Performance1,Low,Performance2,25%,Performance3,Category 5,Birth,Country 4,Living,City 4,Rating,Good,High,30%,Category 2,Country 3,City 3,Very Bad,Performance1,High,Performance2,30%,Performance3,Category 2,Birth,Country 1,Living,City 3,Rating,Good,High,30%,Category 6,Country 2,City 2,Very Bad
R_2TYqdPgmiolR1EC,EN,Male,Group 2,2,2,2,2,2,1,Performance1,Middle,Performance2,5%,Performance3,Category 4,Birth,Country 2,Living,City 4,Rating,Bad,Low,30%,Category 6,Country 2,City 4,Bad,Performance1,Middle,Performance2,25%,Performance3,Category 1,Birth,Country 1,Living,City 3,Rating,Bad,High,15%,Category 4,Country 2,City 3,Good,Performance1,Middle,Performance2,15%,Performance3,Category 3,Birth,Country 1,Living,City 1,Rating,Very Bad,High,20%,Category 2,Country 4,City 2,Good,Performance1,Low,Performance2,25%,Performance3,Category 6,Birth,Country 1,Living,City 1,Rating,Very Bad,Middle,5%,Category 1,Country 2,City 4,Bad,Performance1,Middle,Performance2,20%,Performance3,Category 5,Birth,Country 2,Living,City 2,Rating,Very Bad,Low,10%,Category 6,Country 2,City 1,Bad,Performance1,Middle,Performance2,30%,Performance3,Category 4,Birth,Country 2,Living,City 5,Rating,Good,High,10%,Category 5,Country 1,City 1,Bad
R_3PvGXM3sBNIVMJz,EN,Female,Group 5,2,2,2,1,2,1,Performance1,Low,Performance2,15%,Performance3,Category 4,Birth,Country 3,Living,City 1,Rating,Bad,Low,25%,Category 6,Country 1,City 4,Good,Performance1,Middle,Performance2,10%,Performance3,Category 5,Birth,Country 1,Living,City 4,Rating,Very Bad,High,15%,Category 3,Country 4,City 4,Very Good,Performance1,Low,Performance2,15%,Performance3,Category 5,Birth,Country 2,Living,City 3,Rating,Bad,High,20%,Category 6,Country 3,City 3,Good,Performance1,Middle,Performance2,5%,Performance3,Category 6,Birth,Country 4,Living,City 4,Rating,Good,Middle,5%,Category 2,Country 4,City 4,Bad,Performance1,Low,Performance2,30%,Performance3,Category 3,Birth,Country 3,Living,City 1,Rating,Bad,Middle,5%,Category 3,Country 2,City 5,Very Good,Performance1,Middle,Performance2,10%,Performance3,Category 5,Birth,Country 4,Living,City 1,Rating,Very Good,Low,25%,Category 2,Country 3,City 4,Very Bad
R_2RPToc8ixWCoByu,EN,Male,Group 4,1,2,2,1,2,2,Performance1,Middle,Performance2,15%,Performance3,Category 5,Birth,Country 2,Living,City 2,Rating,Very Bad,High,20%,Category 1,Country 4,City 2,Very Bad,Performance1,High,Performance2,10%,Performance3,Category 6,Birth,Country 2,Living,City 4,Rating,Very Bad,Middle,30%,Category 4,Country 1,City 5,Good,Performance1,Middle,Performance2,20%,Performance3,Category 1,Birth,Country 4,Living,City 4,Rating,Very Bad,High,15%,Category 1,Country 4,City 4,Very Bad,Performance1,High,Performance2,5%,Performance3,Category 6,Birth,Country 2,Living,City 1,Rating,Very Good,High,15%,Category 5,Country 4,City 1,Good,Performance1,High,Performance2,20%,Performance3,Category 1,Birth,Country 3,Living,City 4,Rating,Bad,High,5%,Category 3,Country 4,City 1,Bad,Performance1,High,Performance2,5%,Performance3,Category 1,Birth,Country 2,Living,City 5,Rating,Very Good,Low,20%,Category 5,Country 2,City 3,Very Good
